Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
7:36:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0.00,0.00,0
7:36:13,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,924,129,0,0,862.43,45.04,5.61,0
7:36:14,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,924,127,0,0,862.45,44.97,5.68,0
7:36:15,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,127,0,0,862.47,44.85,5.69,0
7:36:16,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,130,0,0,862.49,44.75,5.70,0
7:36:17,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,924,128,0,0,862.47,44.65,5.70,0
7:36:18,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,126,0,0,862.45,44.56,5.70,0
7:36:19,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,123,0,0,862.43,44.43,5.70,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:20,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,924,125,0,0,862.44,44.31,5.70,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:21,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,126,0,0,862.46,44.17,5.70,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:22,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,127,0,0,862.47,43.99,5.70,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:23,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,129,0,0,862.46,43.90,5.74,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:24,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,924,125,0,0,862.48,43.73,5.69,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:25,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,126,0,0,862.41,43.61,5.69,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:26,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,132,0,0,862.44,43.49,5.69,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:27,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,127,0,0,862.47,43.46,5.69,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
7:36:28,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,923,124,0,0,862.44,43.43,5.69,# data time:10,pm2.5:593.506,pm10:525.226,O2:0.000,NO2:0.305,SO2:0.000,NH3:4.027
