Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
9:57:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0.00,0.00,0
9:57:35,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062576,-110.7922440,1379.5000000,0.2,182.8,0.8,0.0,0.0,894,126,0,0,863.17,22.55,20.23,0
9:57:36,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062576,-110.7922440,1379.5000000,0.1,152.6,0.8,0.0,0.0,894,128,0,0,863.21,22.55,20.26,0
9:57:37,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062576,-110.7922440,1379.5000000,0.1,118.9,0.8,0.0,0.0,894,126,0,0,863.18,22.57,20.26,0
9:57:38,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062576,-110.7922440,1379.5000000,0.1,10.3,0.8,0.0,0.0,894,127,0,0,863.20,22.58,20.27,0
9:57:39,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062576,-110.7922440,1379.5000000,0.1,352.2,0.8,0.0,0.0,893,127,0,0,863.22,22.61,20.28,0
9:57:40,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062576,-110.7922440,1379.5000000,0.2,9.5,0.8,0.0,0.0,893,128,0,0,863.17,22.63,20.28,0
9:57:41,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062614,-110.7922440,1379.5000000,0.2,359.6,0.8,0.0,0.0,893,127,0,0,863.22,22.61,20.28,0
9:57:42,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062653,-110.7922440,1379.5999756,0.3,13.4,0.8,0.0,0.0,894,127,0,0,863.19,22.57,20.29,0
9:57:43,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062691,-110.7922440,1379.5999756,0.3,12.8,0.8,0.0,0.0,894,126,0,0,863.13,22.49,20.18,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:44,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062767,-110.7922440,1379.5999756,0.3,8.7,0.8,0.0,0.0,894,125,0,0,863.14,22.48,20.18,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:45,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062767,-110.7922440,1379.5999756,0.3,8.7,0.8,0.0,0.0,894,126,0,0,863.15,22.46,20.17,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:46,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062843,-110.7922592,1379.6999512,0.4,328.3,0.8,0.0,0.0,893,128,0,0,863.12,22.43,20.23,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:47,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062843,-110.7922592,1379.6999512,0.4,328.3,0.8,0.0,0.0,894,126,0,0,863.14,22.46,20.17,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:48,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062881,-110.7922592,1379.6999512,0.6,325.0,0.8,0.0,0.0,894,127,0,0,863.15,22.45,20.23,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:49,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062958,-110.7922668,1379.6999512,0.7,331.9,0.8,0.0,0.0,892,125,0,0,863.16,22.46,20.27,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:50,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062996,-110.7922668,1379.6999512,0.7,331.9,0.8,0.0,0.0,892,127,0,0,863.11,22.48,20.24,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:51,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062958,-110.7922592,1379.6999512,0.5,339.8,0.8,0.0,0.0,892,126,0,0,863.17,22.48,20.28,# data time:1660,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:NH3:3.273
9:57:52,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062958,-110.7922592,1379.6999512,0.3,334.5,0.8,0.0,0.0,893,129,0,0,863.13,22.52,20.27,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:53,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4062996,-110.7922668,1379.6999512,0.4,324.3,0.8,0.0,0.0,892,129,0,0,863.18,22.49,20.27,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:54,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063034,-110.7922668,1379.6999512,0.3,317.4,0.8,0.0,0.0,893,127,0,0,863.18,22.46,20.27,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:55,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063034,-110.7922668,1379.6999512,0.3,342.5,0.8,0.0,0.0,893,128,0,0,863.22,22.49,20.28,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:56,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063072,-110.7922668,1379.8000488,0.3,335.6,0.8,0.0,0.0,892,131,0,0,863.20,22.51,20.28,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:57,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063110,-110.7922668,1379.8000488,0.3,346.4,0.8,0.0,0.0,894,126,0,0,863.18,22.54,20.28,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:58,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063110,-110.7922668,1379.8000488,0.3,355.4,0.8,0.0,0.0,893,128,0,0,863.16,22.55,20.28,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:57:59,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063148,-110.7922668,1379.8000488,0.3,3.8,0.8,0.0,0.0,894,125,0,0,863.15,22.54,20.28,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:58:00,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063187,-110.7922668,1379.8000488,0.3,3.5,0.8,0.0,0.0,893,128,0,0,863.17,22.58,20.28,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:58:01,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063187,-110.7922668,1379.8000488,0.4,355.4,0.8,0.0,0.0,893,127,0,0,863.16,22.58,20.29,# data time:1670,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:58:02,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063187,-110.7922668,1379.8000488,0.4,351.0,0.8,0.0,0.0,893,130,0,0,863.18,22.61,20.29,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:03,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063225,-110.7922668,1379.8000488,0.3,338.9,0.8,0.0,0.0,894,128,0,0,863.17,22.63,20.29,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:04,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063225,-110.7922668,1379.8000488,0.4,337.6,0.8,0.0,0.0,893,128,0,0,863.17,22.58,20.30,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:05,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063301,-110.7922668,1379.9000244,0.5,328.5,0.8,0.0,0.0,894,125,0,0,863.19,22.57,20.30,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:06,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063339,-110.7922668,1379.9000244,0.6,323.5,0.8,0.0,0.0,892,128,0,0,863.16,22.55,20.31,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:07,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063339,-110.7922668,1380.0000000,0.4,323.0,0.8,0.0,0.0,894,128,0,0,863.14,22.54,20.31,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:08,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063339,-110.7922668,1380.0999756,0.4,323.5,0.8,0.0,0.0,893,128,0,0,863.16,22.51,20.31,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:09,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063377,-110.7922668,1380.0999756,0.4,323.9,0.8,0.0,0.0,892,126,0,0,863.14,22.49,20.31,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:10,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063377,-110.7922668,1380.0999756,0.3,323.3,0.8,0.0,0.0,893,130,0,0,863.16,22.46,20.31,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:11,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063377,-110.7922668,1380.0999756,0.3,335.0,0.8,0.0,0.0,893,125,0,0,863.19,22.45,20.32,# data time:1680,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:13,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063377,-110.7922668,1380.0999756,0.3,336.0,0.8,0.0,0.0,893,126,0,0,863.16,22.43,20.28,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:14,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063377,-110.7922668,1380.0999756,0.3,342.3,0.8,0.0,0.0,893,126,0,0,863.16,22.45,20.32,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:15,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063416,-110.7922668,1380.0999756,0.2,323.1,0.8,0.0,0.0,891,125,0,0,863.15,22.43,20.32,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:16,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063416,-110.7922668,1380.0999756,0.3,315.6,0.8,0.0,0.0,893,128,0,0,863.15,22.42,20.33,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:17,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063416,-110.7922668,1380.0999756,0.2,326.1,0.8,0.0,0.0,893,127,0,0,863.14,22.42,20.33,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:18,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7922668,1380.0999756,0.1,331.6,0.8,0.0,0.0,894,128,0,0,863.17,22.40,20.34,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
9:58:19,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7922668,1380.0999756,0.2,344.5,0.8,0.0,0.0,893,126,0,0,863.15,22.39,20.33,# data time:1690,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:3.273
