Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
11:10:07,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,169.0,0.9,0.0,0.0,906,139,0,0,861.71,0.96,47.10,0
11:10:08,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,92.6,0.9,0.0,0.0,905,136,0,0,861.67,0.98,47.21,0
11:10:09,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,127.6,0.9,0.0,0.0,906,139,0,0,861.73,0.96,47.23,0
11:10:10,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,43.7,0.9,0.0,0.0,906,135,0,0,861.67,1.05,47.32,0
11:10:11,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,68.9,0.9,0.0,0.0,905,142,0,0,861.70,1.04,47.43,0
11:10:12,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.1,43.2,0.9,0.0,0.0,906,138,0,0,861.68,0.98,47.36,0
11:10:13,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,64.3,0.9,0.0,0.0,905,134,0,0,861.67,0.96,47.30,0
11:10:14,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,30.7,0.9,0.0,0.0,906,132,0,0,861.68,1.02,47.13,0
11:10:15,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063454,-110.7920990,1374.5999756,0.0,60.3,0.9,0.0,0.0,906,137,0,0,861.69,1.07,47.01,0
11:10:16,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063492,-110.7920990,1374.5999756,0.0,112.1,0.9,0.0,0.0,905,136,0,0,861.63,1.05,46.95,0
11:10:17,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063492,-110.7920990,1374.5999756,0.0,70.2,0.9,0.0,0.0,906,140,0,0,861.74,1.05,47.05,0
