Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
11:25:07,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,319.5,0.9,0.0,0.0,902,140,0,0,861.45,2.78,43.16,0
11:25:08,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,141.9,0.9,0.0,0.0,902,140,0,0,861.44,2.76,43.01,0
11:25:09,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,133.1,0.9,0.0,0.0,902,151,0,0,861.45,2.81,43.05,0
11:25:10,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,71.6,0.9,0.0,0.0,903,147,0,0,861.45,2.79,43.19,0
11:25:11,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,27.0,0.9,0.0,0.0,903,143,0,0,861.50,2.79,43.29,0
11:25:12,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,333.4,0.9,0.0,0.0,901,151,0,0,861.51,2.79,43.30,0
11:25:13,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,317.2,0.9,0.0,0.0,903,148,0,0,861.44,2.78,43.32,0
11:25:14,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,340.9,0.9,0.0,0.0,903,146,0,0,861.44,2.72,43.32,0
11:25:15,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,327.3,0.9,0.0,0.0,903,142,0,0,861.44,2.73,43.37,0
11:25:16,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063263,-110.7920914,1373.9000244,0.0,349.8,0.9,0.0,0.0,902,141,0,0,861.43,2.75,43.46,0
