Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
10:40:44,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,125,0,0,860.53,21.03,18.83,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:45,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,127,0,0,860.55,21.04,18.83,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:46,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,128,0,0,860.54,21.03,18.82,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:47,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,127,0,0,860.51,21.10,18.82,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:48,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,130,0,0,860.50,21.12,18.81,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:49,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,129,0,0,860.52,21.10,18.81,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:50,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,128,0,0,860.56,21.13,18.81,# data time:9430,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.988
10:40:51,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,129,0,0,860.50,21.16,18.71,# data time:9440,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:NH3:5.988
10:40:52,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,128,0,0,860.53,21.13,18.75,# data time:9440,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:NH3:5.988
10:40:53,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,9.00,38.4063873,-110.7921295,1379.0999756,0.0,17.5,0.9,0.0,0.0,844,129,0,0,860.53,21.15,18.79,# data time:9440,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:NH3:5.988
