Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
9:55:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0.00,0.00,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:44,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,143,0,0,860.57,26.32,18.38,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:45,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,143,0,0,860.53,26.31,18.44,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:46,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,137,0,0,860.51,26.28,18.46,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:47,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,134,0,0,860.58,26.25,18.49,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:48,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,141,0,0,860.55,26.23,18.49,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:49,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,131,0,0,860.55,26.22,18.52,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:50,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,132,0,0,860.56,26.20,18.54,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:51,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,133,0,0,860.58,26.17,18.56,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:52,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,130,0,0,860.56,26.14,18.58,# data time:6730,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO
9:55:53,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,134,0,0,860.56,26.12,18.58,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:55:54,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,135,0,0,860.58,26.12,18.57,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:55:55,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,129,0,0,860.56,26.12,18.58,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:55:56,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.57,26.12,18.60,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:55:57,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,135,0,0,860.55,26.12,18.59,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:55:58,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,136,0,0,860.55,26.12,18.58,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:55:59,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,133,0,0,860.55,26.12,18.59,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:00,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.51,26.11,18.59,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:01,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717361,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,136,0,0,860.48,26.08,18.59,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:02,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,140,0,0,860.52,26.09,18.58,# data time:6740,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:03,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,139,0,0,860.54,26.08,18.57,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:04,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,138,0,0,860.54,26.08,18.57,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:05,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,137,0,0,860.52,26.08,18.58,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:06,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,141,0,0,860.58,26.08,18.59,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:07,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,137,0,0,860.56,26.08,18.59,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:08,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,140,0,0,860.57,26.05,18.58,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:09,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,135,0,0,860.54,26.05,18.59,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:10,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,135,0,0,860.53,26.06,18.59,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:11,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,133,0,0,860.55,26.03,18.64,# data time:6750,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:12,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,138,0,0,860.53,26.06,18.66,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:13,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,138,0,0,860.51,26.05,18.66,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:14,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,136,0,0,860.53,26.05,18.68,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:15,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,135,0,0,860.51,26.00,18.70,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:16,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,136,0,0,860.54,25.97,18.72,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:17,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,139,0,0,860.55,25.99,18.70,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:18,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,135,0,0,860.52,25.99,18.68,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:19,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,143,0,0,860.55,25.99,18.68,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:20,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,140,0,0,860.53,25.99,18.68,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:21,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,138,0,0,860.54,26.00,18.68,# data time:6760,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:22,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.55,26.00,18.70,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:23,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.61,26.02,18.68,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:24,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,133,0,0,860.54,26.03,18.70,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:25,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.54,25.97,18.73,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:26,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,137,0,0,860.57,25.99,18.76,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:27,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.53,25.96,18.78,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:28,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,854,136,0,0,860.51,25.94,18.78,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:29,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,146,0,0,860.60,25.93,18.74,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:30,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,144,0,0,860.52,25.94,18.76,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:32,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,143,0,0,860.52,25.89,18.66,# data time:6770,pm2.5:5.640,pm10:4.991,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:33,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,144,0,0,860.50,25.91,18.66,# data time:6780,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:34,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,140,0,0,860.57,25.88,18.73,# data time:6780,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:35,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,143,0,0,860.51,25.85,18.75,# data time:6780,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
9:56:36,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4149437,-110.7717285,1370.5999756,0.0,190.3,0.8,0.0,0.0,853,139,0,0,860.56,25.83,18.75,# data time:6780,pm2.5:6.445,pm10:5.704,O2:0.000,NO2:0.000,SO2:0.000,NH3:5.083
