Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
9:13:01,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,916,0,0,858.69,16.17,21.70,0
9:13:02,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.71,15.95,21.69,0
9:13:03,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.74,15.98,21.69,0
9:13:04,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.87,15.63,21.69,0
9:13:05,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.72,15.34,21.68,0
9:13:06,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.77,15.37,21.68,0
9:13:07,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.69,15.43,21.68,0
9:13:08,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.73,15.27,21.68,0
9:13:09,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.75,14.97,21.66,0
9:13:10,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.77,14.85,21.64,0
9:13:11,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.78,15.31,21.65,0
9:13:12,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.74,15.55,21.58,0
9:13:13,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.76,15.73,21.62,0
9:13:14,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.74,16.05,21.63,0
9:13:15,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.73,15.75,21.63,0
9:13:16,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.76,15.63,21.63,0
9:13:17,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.80,15.98,21.72,0
9:13:18,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.76,15.99,21.65,0
9:13:19,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.73,15.70,21.65,0
9:13:20,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.79,15.56,21.65,0
9:13:21,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.80,15.24,21.65,0
9:13:22,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.77,15.08,21.64,0
9:13:23,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.79,15.12,21.72,0
9:13:24,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.82,15.06,21.63,0
9:13:25,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.77,15.38,21.63,0
9:13:26,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.78,15.75,21.63,0
9:13:27,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.80,15.82,21.64,0
9:13:28,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.79,16.27,21.67,0
9:13:29,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,912,0,0,858.74,16.94,21.70,0
9:13:30,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,916,0,0,858.83,16.59,21.70,0
9:13:31,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,916,0,0,858.81,16.27,21.69,0
9:13:32,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,913,0,0,858.82,16.27,21.69,0
9:13:33,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.77,16.25,21.70,0
9:13:34,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,912,0,0,858.81,16.46,21.71,0
9:13:35,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.76,17.21,21.72,0
9:13:36,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.75,17.11,21.72,0
9:13:37,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.79,16.95,21.72,0
9:13:38,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,917,0,0,858.83,17.09,21.72,0
9:13:39,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,912,0,0,858.86,17.43,21.75,0
9:13:40,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,913,0,0,858.86,17.91,21.76,0
9:13:41,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.88,17.61,21.82,0
9:13:42,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.87,16.98,21.75,0
9:13:43,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.95,16.56,21.74,0
9:13:44,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.89,16.50,21.74,0
9:13:45,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.90,16.30,21.74,0
9:13:46,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.94,16.08,21.73,0
9:13:47,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.87,16.08,21.82,0
9:13:48,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.88,16.10,21.75,0
9:13:49,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,912,0,0,858.87,15.96,21.74,0
9:13:50,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.85,15.92,21.74,0
9:13:51,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,916,0,0,858.86,16.02,21.74,0
9:13:52,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.87,16.10,21.74,0
9:13:53,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,913,0,0,858.84,15.99,21.82,0
9:13:55,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.82,16.71,21.75,0
9:13:56,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,915,0,0,858.85,17.32,21.76,0
9:13:57,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.86,17.30,21.76,0
9:13:58,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.86,16.91,21.76,0
9:13:59,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,0.00,0.0000000,0.0000000,0.0000000,0.0,0.0,0.0,0.0,0.0,914,0,0,858.82,16.88,21.76,0
9:14:00,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,0.0000000,0.0000000,0.0000000,0.3,208.3,0.0,0.0,0.0,914,0,0,858.85,16.86,21.76,0
9:14:01,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062767,-110.7919769,1388.0000000,1.0,9.5,1.9,0.0,0.0,914,0,0,858.88,16.83,21.77,0
9:14:02,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062767,-110.7919769,1388.0000000,1.0,9.5,1.9,0.0,0.0,914,0,0,858.88,16.83,21.77,0
9:14:03,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062843,-110.7919769,1386.5000000,0.6,13.1,1.9,0.0,0.0,914,0,0,858.83,16.71,21.76,0
9:14:04,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062881,-110.7919846,1385.5000000,0.4,8.0,1.9,0.0,0.0,914,0,0,858.84,16.79,21.77,0
9:14:05,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062958,-110.7919846,1383.1999512,0.2,358.0,1.9,0.0,0.0,914,0,0,858.85,16.66,21.77,0
9:14:06,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062996,-110.7919846,1382.3000488,0.4,348.8,2.4,0.0,0.0,913,0,0,858.87,16.98,21.77,0
9:14:07,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062958,-110.7919998,1380.9000244,0.2,312.0,2.4,0.0,0.0,914,0,0,858.92,17.12,21.78,0
9:14:08,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062958,-110.7919998,1380.1999512,0.2,2.0,1.9,0.0,0.0,914,0,0,858.88,16.89,21.78,0
9:14:09,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062958,-110.7919998,1379.1999512,0.2,308.3,2.4,0.0,0.0,914,0,0,858.89,16.59,21.78,0
9:14:10,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062996,-110.7919998,1378.4000244,0.1,335.1,1.9,0.0,0.0,914,0,0,858.87,16.51,21.77,0
9:14:11,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4063034,-110.7919998,1378.0000000,0.2,320.3,1.9,0.0,0.0,914,0,0,858.91,16.57,21.78,0
9:14:12,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062996,-110.7919998,1377.4000244,0.3,249.2,1.9,0.0,0.0,914,0,0,858.98,16.83,21.78,0
9:14:13,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062996,-110.7919998,1377.0000000,0.2,245.4,1.9,0.0,0.0,914,0,0,858.90,16.98,21.79,0
9:14:14,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062958,-110.7919998,1376.4000244,0.5,208.2,1.9,0.0,0.0,914,0,0,858.91,17.15,21.79,0
9:14:15,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062958,-110.7920151,1375.9000244,0.6,217.6,1.9,0.0,0.0,914,0,0,858.87,17.11,21.69,0
9:14:16,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062881,-110.7920151,1375.4000244,0.6,218.5,1.9,0.0,0.0,914,0,0,858.86,17.20,21.70,0
9:14:17,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,4.00,38.4062843,-110.7920227,1375.0000000,0.6,218.5,1.9,0.0,0.0,914,0,0,858.97,17.06,21.75,0
9:14:18,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063072,-110.7920151,1371.0999756,0.6,218.5,1.3,0.0,0.0,914,0,0,858.98,16.85,21.74,0
9:14:19,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063148,-110.7919998,1369.4000244,0.3,228.8,1.3,0.0,0.0,914,0,0,858.92,16.62,21.75,0
9:14:20,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063263,-110.7919998,1367.1999512,0.1,191.8,1.3,0.0,0.0,913,0,0,858.95,16.69,21.79,0
9:14:21,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063339,-110.7919998,1366.0000000,0.1,153.7,1.3,0.0,0.0,914,0,0,858.93,16.91,21.80,0
9:14:22,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063377,-110.7919998,1365.8000488,0.0,304.1,1.3,0.0,0.0,914,0,0,858.88,16.82,21.80,0
9:14:23,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063377,-110.7919846,1365.5000000,0.2,150.8,1.3,0.0,0.0,913,0,0,858.91,16.62,21.79,0
9:14:24,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063377,-110.7919846,1365.1999512,0.2,174.0,1.3,0.0,0.0,913,0,0,858.99,16.40,21.80,0
9:14:25,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063416,-110.7919846,1365.1999512,0.0,179.7,1.3,0.0,0.0,914,0,0,858.98,16.36,21.80,0
9:14:26,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063454,-110.7919846,1365.1999512,0.0,323.2,1.3,0.0,0.0,913,0,0,858.89,16.92,21.80,0
9:14:27,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063492,-110.7919846,1365.3000488,0.2,3.3,1.3,0.0,0.0,914,0,0,858.88,17.27,21.81,0
9:14:28,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063530,-110.7919846,1365.5000000,0.1,13.6,1.3,0.0,0.0,914,0,0,858.91,17.40,21.81,0
9:14:29,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063530,-110.7919846,1365.6999512,0.1,335.5,1.3,0.0,0.0,914,0,0,858.88,17.27,21.81,0
9:14:30,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063568,-110.7919846,1366.0000000,0.2,321.5,1.3,0.0,0.0,913,0,0,858.89,17.01,21.81,0
9:14:31,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063568,-110.7919846,1366.1999512,0.3,324.6,1.3,0.0,0.0,914,0,0,858.94,16.86,21.81,0
9:14:32,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063606,-110.7919846,1366.5999756,0.2,326.7,1.3,0.0,0.0,914,0,0,858.96,16.75,21.81,0
9:14:33,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063530,-110.7919846,1367.8000488,0.2,345.7,1.3,0.0,0.0,914,0,0,858.96,16.69,21.81,0
9:14:34,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063530,-110.7919846,1368.8000488,0.2,351.1,1.3,0.0,0.0,914,0,0,858.89,16.48,21.81,0
9:14:35,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063492,-110.7919846,1369.5999756,0.1,295.7,1.3,0.0,0.0,914,0,0,858.96,16.43,21.81,0
9:14:36,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063454,-110.7919846,1370.1999512,0.0,230.5,1.3,0.0,0.0,913,0,0,858.96,16.36,21.81,0
9:14:37,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063454,-110.7919846,1370.9000244,0.1,94.5,1.3,0.0,0.0,914,0,0,858.92,16.45,21.81,0
9:14:38,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4063454,-110.7919846,1371.5000000,0.1,230.1,1.3,0.0,0.0,914,0,0,858.93,16.51,21.81,0
