Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
9:58:03,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064369,-110.7857132,1371.3000488,2.5,213.7,0.8,0.0,0.0,902,0,0,858.83,15.12,22.78,0
9:58:04,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064331,-110.7857285,1371.3000488,2.1,227.5,0.9,0.0,0.0,902,0,0,858.62,15.27,22.77,0
9:58:05,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064293,-110.7857285,1371.4000244,0.4,241.6,0.9,0.0,0.0,902,0,0,858.40,15.32,22.68,0
9:58:06,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064293,-110.7857285,1371.4000244,0.3,250.4,0.9,0.0,0.0,893,0,0,858.39,15.43,22.56,0
9:58:07,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064255,-110.7857285,1371.4000244,0.2,202.6,0.9,0.0,0.0,902,0,0,858.51,15.50,22.51,0
9:58:08,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064255,-110.7857437,1371.5000000,0.6,243.9,0.9,0.0,0.0,902,0,0,858.82,15.49,22.45,0
9:58:09,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064217,-110.7857437,1371.5999756,1.1,250.9,0.9,0.0,0.0,902,0,0,859.01,15.53,22.37,0
9:58:10,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064178,-110.7857513,1371.6999512,1.7,241.3,0.9,0.0,0.0,902,0,0,858.96,15.76,22.28,0
9:58:11,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064102,-110.7857666,1371.6999512,1.8,225.3,0.9,0.0,0.0,902,0,0,859.08,15.82,22.28,0
9:58:12,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063988,-110.7857819,1371.6999512,2.3,225.6,0.9,0.0,0.0,902,0,0,858.94,15.84,22.31,0
9:58:13,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063911,-110.7857895,1371.6999512,2.3,221.5,0.9,0.0,0.0,901,0,0,859.08,15.82,22.33,0
9:58:14,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063873,-110.7858047,1371.6999512,2.2,225.6,0.9,0.0,0.0,901,0,0,858.69,15.82,22.38,0
9:58:16,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063797,-110.7858200,1371.8000488,2.3,237.6,0.9,0.0,0.0,902,0,0,858.57,15.75,22.46,0
9:58:17,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063835,-110.7858276,1371.6999512,2.5,268.9,0.9,0.0,0.0,902,0,0,858.34,15.67,22.54,0
9:58:18,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063835,-110.7858429,1371.6999512,2.2,315.3,0.9,0.0,0.0,902,0,0,858.07,15.58,22.62,0
9:58:19,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063911,-110.7858429,1371.6999512,2.4,325.5,0.9,0.0,0.0,902,0,0,858.27,15.70,22.68,0
9:58:20,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063950,-110.7858582,1371.5999756,2.4,306.5,0.9,0.0,0.0,902,0,0,858.48,15.72,22.73,0
9:58:21,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064026,-110.7858658,1371.5000000,2.5,291.0,0.9,0.0,0.0,902,0,0,858.59,15.67,22.75,0
9:58:22,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064102,-110.7858810,1371.4000244,2.4,303.1,0.9,0.0,0.0,902,0,0,858.56,15.60,22.76,0
9:58:23,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064102,-110.7858963,1371.4000244,2.2,277.2,0.9,0.0,0.0,902,0,0,858.67,15.61,22.83,0
9:58:24,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064140,-110.7859039,1371.3000488,2.7,273.5,0.9,0.0,0.0,902,0,0,858.71,15.52,22.90,0
9:58:25,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064178,-110.7859192,1371.3000488,2.2,291.0,0.9,0.0,0.0,902,0,0,859.05,15.43,22.87,0
9:58:26,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064178,-110.7859344,1371.3000488,1.9,272.3,0.9,0.0,0.0,902,0,0,858.99,15.29,22.80,0
9:58:27,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064178,-110.7859421,1371.4000244,2.8,258.4,0.9,0.0,0.0,902,0,0,859.20,15.26,22.73,0
9:58:28,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064178,-110.7859573,1371.4000244,2.7,249.3,0.9,0.0,0.0,902,0,0,859.20,15.23,22.64,0
9:58:29,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064102,-110.7859802,1371.5000000,2.5,240.6,0.9,0.0,0.0,901,0,0,859.26,15.21,22.48,0
9:58:30,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4064064,-110.7859802,1371.5000000,2.2,238.1,0.9,0.0,0.0,902,0,0,857.71,15.73,22.29,0
9:58:31,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063988,-110.7859955,1371.5000000,2.2,226.7,0.9,0.0,0.0,902,0,0,856.78,16.43,22.13,0
9:58:32,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063911,-110.7860107,1371.4000244,2.3,224.1,0.9,0.0,0.0,903,0,0,858.65,16.95,22.19,0
9:58:33,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063797,-110.7860260,1371.3000488,2.3,193.2,0.9,0.0,0.0,902,0,0,856.85,15.98,22.23,0
9:58:34,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063721,-110.7860260,1371.1999512,2.1,206.2,0.9,0.0,0.0,902,0,0,858.96,15.67,22.25,0
9:58:35,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063644,-110.7860336,1371.0999756,1.5,249.4,0.9,0.0,0.0,902,0,0,858.33,15.52,22.16,0
9:58:36,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063644,-110.7860336,1371.0000000,0.9,11.9,0.9,0.0,0.0,902,0,0,858.37,15.64,22.12,0
9:58:37,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063644,-110.7860336,1370.9000244,0.1,322.6,0.9,0.0,0.0,902,0,0,858.63,15.78,22.11,0
9:58:38,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063644,-110.7860336,1370.8000488,0.1,158.9,0.9,0.0,0.0,903,0,0,858.69,15.85,22.09,0
9:58:39,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,10.00,38.4063644,-110.7860336,1370.8000488,0.1,90.3,0.9,0.0,0.0,902,0,0,859.06,15.85,22.08,0
9:58:40,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063606,-110.7860336,1370.8000488,0.5,200.3,0.8,0.0,0.0,902,0,0,858.89,15.99,22.09,0
9:58:41,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063568,-110.7860336,1370.6999512,1.2,213.5,0.8,0.0,0.0,902,0,0,858.68,15.96,22.08,0
9:58:42,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063568,-110.7860336,1370.8000488,1.4,235.1,0.8,0.0,0.0,902,0,0,858.56,15.76,22.03,0
9:58:43,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063606,-110.7860489,1370.9000244,1.8,283.7,0.8,0.0,0.0,902,0,0,858.33,15.69,21.81,0
9:58:44,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063721,-110.7860641,1370.8000488,2.0,314.8,0.8,0.0,0.0,902,0,0,858.39,15.92,21.75,0
9:58:45,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063835,-110.7860641,1370.8000488,2.1,338.8,0.8,0.0,0.0,902,0,0,858.41,16.02,21.84,0
9:58:46,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4063950,-110.7860641,1370.8000488,2.6,358.4,0.8,0.0,0.0,902,0,0,858.39,16.05,21.92,0
9:58:47,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064102,-110.7860641,1370.6999512,2.7,356.1,0.8,0.0,0.0,901,0,0,858.33,15.96,21.98,0
9:58:48,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064178,-110.7860718,1370.6999512,2.6,351.5,0.8,0.0,0.0,902,0,0,858.35,15.92,22.01,0
9:58:49,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064331,-110.7860718,1370.6999512,2.6,354.9,0.8,0.0,0.0,902,0,0,858.35,15.79,22.08,0
9:58:50,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064445,-110.7860718,1370.8000488,2.8,346.8,0.8,0.0,0.0,902,0,0,858.31,15.73,22.16,0
9:58:51,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064560,-110.7860718,1371.0000000,2.9,343.4,0.8,0.0,0.0,901,0,0,858.38,15.67,22.17,0
9:58:52,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064713,-110.7860870,1371.1999512,2.8,337.5,0.8,0.0,0.0,901,0,0,858.39,15.61,22.14,0
9:58:53,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064865,-110.7860870,1371.5000000,2.9,333.0,0.8,0.0,0.0,902,0,0,858.45,15.63,22.08,0
9:58:54,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4064980,-110.7861023,1371.8000488,3.0,332.9,0.8,0.0,0.0,902,0,0,858.37,15.67,22.02,0
9:58:55,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065132,-110.7861099,1371.9000244,2.9,336.9,0.8,0.0,0.0,901,0,0,858.33,15.69,22.02,0
9:58:56,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065247,-110.7861099,1372.0000000,3.0,338.3,0.8,0.0,0.0,902,0,0,858.40,15.69,22.09,0
9:58:57,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065361,-110.7861099,1371.9000244,3.0,339.5,0.8,0.0,0.0,901,0,0,858.46,15.60,22.12,0
9:58:58,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065514,-110.7861252,1371.9000244,3.0,331.7,0.8,0.0,0.0,901,0,0,858.40,15.63,22.19,0
9:58:59,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065628,-110.7861404,1372.0000000,3.0,335.3,0.8,0.0,0.0,902,0,0,858.43,15.64,22.24,0
9:59:00,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065742,-110.7861404,1372.0999756,2.8,326.9,0.8,0.0,0.0,902,0,0,858.43,15.63,22.26,0
9:59:01,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065819,-110.7861481,1372.0999756,3.0,329.0,0.8,0.0,0.0,901,0,0,858.48,15.55,22.31,0
9:59:02,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4065933,-110.7861633,1372.0999756,3.2,332.5,0.8,0.0,0.0,901,0,0,858.49,15.53,22.36,0
9:59:03,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066086,-110.7861786,1371.9000244,3.2,328.0,0.8,0.0,0.0,902,0,0,858.53,15.46,22.42,0
9:59:04,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066200,-110.7861786,1371.9000244,3.1,330.7,0.8,0.0,0.0,902,0,0,858.63,15.35,22.48,0
9:59:05,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066353,-110.7861862,1371.8000488,3.0,330.3,0.8,0.0,0.0,902,0,0,858.60,15.32,22.51,0
9:59:06,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066429,-110.7862015,1371.6999512,2.9,324.0,0.8,0.0,0.0,902,0,0,858.63,15.26,22.53,0
9:59:07,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066544,-110.7862167,1371.5999756,3.2,312.6,0.8,0.0,0.0,902,0,0,858.57,15.23,22.58,0
9:59:08,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066620,-110.7862244,1371.5000000,3.5,316.5,0.8,0.0,0.0,902,0,0,858.64,15.21,22.59,0
9:59:09,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066734,-110.7862396,1371.4000244,3.0,320.7,0.8,0.0,0.0,902,0,0,858.65,15.17,22.64,0
9:59:10,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066849,-110.7862549,1371.3000488,3.2,325.0,0.8,0.0,0.0,902,0,0,858.65,15.20,22.68,0
9:59:11,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4066963,-110.7862625,1371.0999756,3.2,331.8,0.8,0.0,0.0,902,0,0,858.61,15.23,22.70,0
9:59:12,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067078,-110.7862778,1371.3000488,2.6,328.2,0.8,0.0,0.0,901,0,0,858.67,15.14,22.63,0
9:59:13,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067192,-110.7862930,1371.3000488,2.9,321.5,0.8,0.0,0.0,902,0,0,858.70,15.12,22.66,0
9:59:14,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067421,-110.7863007,1371.5000000,3.0,321.7,0.8,0.0,0.0,902,0,0,858.81,15.12,22.75,0
9:59:15,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067535,-110.7863159,1371.5999756,2.8,319.5,0.8,0.0,0.0,901,0,0,858.80,15.02,22.72,0
9:59:16,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067612,-110.7863312,1371.5999756,3.0,317.3,0.8,0.0,0.0,902,0,0,858.90,15.09,22.63,0
9:59:17,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067726,-110.7863388,1371.5999756,2.9,305.5,0.8,0.0,0.0,901,0,0,858.88,15.14,22.63,0
9:59:18,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067802,-110.7863541,1371.6999512,3.1,321.5,0.8,0.0,0.0,902,0,0,858.78,15.08,22.67,0
9:59:19,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067955,-110.7863693,1371.6999512,2.8,333.8,0.8,0.0,0.0,902,0,0,858.64,15.15,22.74,0
9:59:20,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068069,-110.7863693,1371.6999512,2.9,342.0,0.8,0.0,0.0,902,0,0,858.76,15.20,22.83,0
9:59:21,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068146,-110.7863846,1371.9000244,2.0,312.3,0.8,0.0,0.0,902,0,0,859.05,15.21,22.81,0
9:59:22,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068146,-110.7863922,1372.0000000,2.7,262.4,0.8,0.0,0.0,902,0,0,859.25,15.34,22.60,0
9:59:23,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068146,-110.7864075,1372.0000000,2.9,235.0,0.8,0.0,0.0,901,0,0,859.39,17.11,22.37,0
9:59:24,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068031,-110.7864227,1372.0000000,2.6,195.4,0.8,0.0,0.0,902,0,0,859.70,28.76,22.43,0
9:59:25,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067955,-110.7864227,1371.9000244,1.5,144.9,0.8,0.0,0.0,902,0,0,858.37,16.74,22.55,0
9:59:26,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4067955,-110.7864075,1371.8000488,1.6,31.5,0.8,0.0,0.0,902,0,0,858.70,15.31,22.71,0
9:59:27,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068031,-110.7864075,1371.6999512,2.8,333.7,0.8,0.0,0.0,902,0,0,858.80,15.24,22.73,0
9:59:28,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068146,-110.7864227,1371.6999512,3.3,334.6,0.8,0.0,0.0,902,0,0,858.78,15.23,22.75,0
9:59:29,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068336,-110.7864227,1371.5999756,3.4,342.3,0.8,0.0,0.0,902,0,0,858.87,15.21,22.79,0
9:59:30,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068451,-110.7864304,1371.5999756,3.0,331.7,0.8,0.0,0.0,902,0,0,858.85,15.24,22.83,0
9:59:31,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068527,-110.7864456,1371.5000000,2.9,311.7,0.8,0.0,0.0,902,0,0,859.00,15.26,22.83,0
9:59:32,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068604,-110.7864609,1371.3000488,2.8,298.2,0.8,0.0,0.0,902,0,0,859.15,15.37,22.77,0
9:59:33,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068642,-110.7864685,1371.1999512,2.5,266.2,0.8,0.0,0.0,902,0,0,859.35,15.41,22.72,0
9:59:34,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068565,-110.7864838,1371.0000000,2.5,235.5,0.8,0.0,0.0,902,0,0,859.31,15.61,22.62,0
9:59:35,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068489,-110.7864990,1370.8000488,2.9,212.4,0.8,0.0,0.0,902,0,0,859.32,16.82,22.41,0
9:59:36,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068336,-110.7864990,1370.5999756,2.7,193.3,0.8,0.0,0.0,901,0,0,859.50,19.49,22.33,0
9:59:37,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068222,-110.7864990,1370.5999756,2.8,162.1,0.8,0.0,0.0,902,0,0,859.21,29.60,22.33,0
9:59:38,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,11.00,38.4068146,-110.7864990,1370.5000000,1.5,158.1,0.8,0.0,0.0,902,0,0,858.26,19.85,22.42,0
