Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
16:03:18,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065018,-110.7923355,1350.4000244,0.9,12.5,1.3,0.0,0.0,893,132,0,0,855.87,8.59,31.78,0
16:03:19,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065056,-110.7923355,1350.4000244,0.8,12.1,1.3,0.0,0.0,893,132,0,0,855.85,8.61,31.79,0
16:03:20,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065094,-110.7923355,1350.4000244,0.8,14.0,1.3,0.0,0.0,893,130,0,0,855.84,8.61,31.78,0
16:03:21,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065132,-110.7923203,1350.5000000,0.7,17.2,1.3,0.0,0.0,894,129,0,0,855.85,8.61,31.80,0
16:03:22,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065132,-110.7923203,1350.5000000,0.6,20.2,1.2,0.0,0.0,893,128,0,0,855.87,8.58,31.80,0
16:03:23,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065208,-110.7923203,1350.5000000,0.7,22.2,1.2,0.0,0.0,894,127,0,0,855.84,8.59,31.80,0
16:03:24,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065285,-110.7923203,1350.5999756,0.7,30.0,1.2,0.0,0.0,893,127,0,0,855.81,8.59,31.82,0
16:03:25,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065285,-110.7923203,1350.5999756,0.6,39.9,1.2,0.0,0.0,893,130,0,0,855.78,8.59,31.85,0
16:03:26,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065323,-110.7923203,1350.5999756,0.6,33.9,1.2,0.0,0.0,893,133,0,0,855.87,8.53,31.84,0
16:03:27,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065361,-110.7923203,1350.6999512,0.6,23.4,1.2,0.0,0.0,893,133,0,0,855.88,8.55,31.85,0
16:03:28,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065475,-110.7923355,1350.6999512,0.7,15.5,1.2,0.0,0.0,893,130,0,0,855.91,8.56,31.86,0
16:03:29,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065552,-110.7923355,1350.6999512,0.7,15.2,1.2,0.0,0.0,893,136,0,0,855.89,8.56,31.88,0
16:03:30,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065628,-110.7923203,1350.8000488,0.7,21.7,1.2,0.0,0.0,893,131,0,0,855.90,8.51,31.89,0
16:03:31,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065666,-110.7923355,1350.8000488,0.7,19.7,1.2,0.0,0.0,893,132,0,0,855.86,8.51,31.89,0
16:03:32,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065742,-110.7923355,1350.8000488,0.7,8.9,1.2,0.0,0.0,893,129,0,0,855.96,8.48,31.90,0
16:03:33,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065781,-110.7923355,1350.8000488,0.8,5.7,1.3,0.0,0.0,893,135,0,0,855.89,8.50,31.92,0
16:03:34,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065781,-110.7923355,1350.9000244,0.7,9.0,1.3,0.0,0.0,893,129,0,0,855.96,8.51,31.92,0
16:03:35,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065742,-110.7923203,1350.9000244,0.7,15.2,1.3,0.0,0.0,893,132,0,0,855.93,8.51,31.93,0
16:03:36,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065742,-110.7923050,1350.9000244,0.6,25.1,1.2,0.0,0.0,893,129,0,0,855.86,8.55,31.92,0
16:03:37,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065666,-110.7922974,1350.9000244,0.7,30.4,1.2,0.0,0.0,893,131,0,0,855.91,8.48,31.93,0
16:03:38,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065552,-110.7922821,1351.0000000,0.6,40.7,1.2,0.0,0.0,893,130,0,0,855.98,8.48,31.95,0
16:03:39,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065475,-110.7922668,1351.0000000,0.6,53.1,1.2,0.0,0.0,893,133,0,0,855.92,8.44,31.96,0
16:03:40,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065361,-110.7922592,1351.0000000,0.5,64.5,1.2,0.0,0.0,893,133,0,0,855.96,8.45,31.97,0
16:03:41,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065208,-110.7922440,1351.0000000,0.5,84.5,1.2,0.0,0.0,893,135,0,0,855.87,8.45,31.96,0
16:03:42,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,6.00,38.4065170,-110.7922287,1351.0000000,0.5,90.6,1.4,0.0,0.0,893,133,0,0,855.89,8.42,31.96,0
16:03:43,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,6.00,38.4065170,-110.7922287,1351.0000000,0.4,93.4,1.4,0.0,0.0,893,133,0,0,855.89,8.44,31.95,0
16:03:44,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,6.00,38.4065170,-110.7922287,1351.0000000,0.4,95.9,1.4,0.0,0.0,893,135,0,0,855.84,8.45,31.95,0
16:03:45,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.3,88.9,1.2,0.0,0.0,893,133,0,0,855.86,8.47,31.95,0
16:03:46,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.2,87.0,1.2,0.0,0.0,893,133,0,0,855.85,8.45,31.98,0
16:03:47,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.1,26.3,1.2,0.0,0.0,893,137,0,0,855.84,8.44,31.98,0
16:03:48,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.1,329.4,1.2,0.0,0.0,893,131,0,0,855.85,8.44,32.00,0
16:03:49,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.1,247.8,1.2,0.0,0.0,893,135,0,0,855.86,8.44,32.00,0
16:03:50,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.1,229.8,1.2,0.0,0.0,893,132,0,0,855.85,8.42,32.01,0
16:03:51,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.2,226.0,1.2,0.0,0.0,893,134,0,0,855.81,8.44,32.01,0
16:03:52,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065170,-110.7922211,1351.0000000,0.3,202.5,1.2,0.0,0.0,893,132,0,0,855.82,8.41,32.01,0
16:03:53,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065132,-110.7922211,1351.0000000,0.4,200.4,1.2,0.0,0.0,893,132,0,0,855.84,8.41,32.02,0
16:03:54,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065132,-110.7922211,1351.0000000,0.5,195.6,1.2,0.0,0.0,894,129,0,0,855.86,8.41,32.03,0
16:03:55,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065094,-110.7922211,1351.0000000,0.6,199.8,1.2,0.0,0.0,893,133,0,0,855.79,8.42,32.01,0
16:03:56,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4065056,-110.7922211,1351.0000000,0.6,195.0,1.2,0.0,0.0,893,131,0,0,855.81,8.39,32.03,0
16:03:57,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4064751,-110.7922058,1351.0999756,0.9,187.1,1.2,0.0,0.0,893,133,0,0,855.84,8.38,32.02,0
16:03:58,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4064522,-110.7921906,1351.0999756,1.0,185.0,1.2,0.0,0.0,893,133,0,0,855.77,8.39,32.03,0
16:03:59,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4064255,-110.7921829,1351.0999756,1.1,184.0,1.2,0.0,0.0,893,133,0,0,855.82,8.42,32.04,0
16:04:00,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,6.00,38.4064102,-110.7921524,1351.0999756,1.1,180.2,1.4,0.0,0.0,893,135,0,0,855.87,8.41,32.03,0
16:04:01,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,6.00,38.4064026,-110.7921371,1351.1999512,1.0,176.9,1.4,0.0,0.0,893,131,0,0,855.82,8.38,32.03,0
16:04:02,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,6.00,38.4063950,-110.7921295,1351.1999512,1.0,172.1,1.4,0.0,0.0,893,133,0,0,855.85,8.42,32.04,0
16:04:03,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063873,-110.7921295,1351.1999512,1.0,171.7,1.2,0.0,0.0,893,130,0,0,855.85,8.39,32.05,0
16:04:04,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063835,-110.7921295,1351.1999512,0.9,171.0,1.2,0.0,0.0,893,129,0,0,855.89,8.44,32.05,0
16:04:05,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063759,-110.7921295,1351.1999512,0.8,169.5,1.2,0.0,0.0,893,131,0,0,855.80,8.39,32.06,0
16:04:06,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063606,-110.7921143,1351.3000488,0.9,166.4,1.2,0.0,0.0,893,132,0,0,855.79,8.39,32.00,0
16:04:07,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063530,-110.7920990,1351.3000488,0.9,162.8,1.2,0.0,0.0,893,129,0,0,855.83,8.41,31.96,0
16:04:08,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063454,-110.7920914,1351.3000488,0.9,157.9,1.2,0.0,0.0,893,140,0,0,855.78,8.38,31.93,0
16:04:09,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063416,-110.7920914,1351.3000488,0.9,154.8,1.2,0.0,0.0,893,139,0,0,855.82,8.41,31.95,0
16:04:10,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,7.00,38.4063377,-110.7920914,1351.3000488,0.8,148.9,1.2,0.0,0.0,893,143,0,0,855.79,8.41,31.98,0
