Time, Motor A Speed, Motor A Dir, Motor B Speed, Motor B Dir, Servo Rail Current Sensor, Servo Pos - Arm L, Servo Pos - Arm R, Servo Pos - End, Servo Pos - Hopper, Servo Pos - Lid, Servo Pos - Extra, Servo Current, LED - Front L, LED - Front R, LED - Back L, LED - Back R, IMU Pitch, IMU Roll, IMU Yaw, Compass Heading, GPS Sats, GPS Latitude, GPS Longitude, GPS Altitude, GPS Speed, GPS Angle, GPS HDOP, GPS VDOP, GPS PDOP, Battery, Wind, Comm Xbee Latency, Comm Arduino Latency, Pressure, Humidity, Temperature, uRADMonitor
15:48:18,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4062195,-110.7923813,1334.3000488,1.0,262.9,1.5,0.0,0.0,894,160,0,0,855.84,9.89,29.51,0
15:48:19,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4062195,-110.7923965,1334.0000000,1.0,259.1,1.5,0.0,0.0,894,155,0,0,855.93,9.92,29.53,0
15:48:20,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4062157,-110.7924118,1333.8000488,1.0,259.2,1.5,0.0,0.0,894,157,0,0,855.95,9.89,29.55,0
15:48:21,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4062080,-110.7924118,1333.5000000,1.0,253.3,1.5,0.0,0.0,894,150,0,0,855.98,9.86,29.55,0
15:48:22,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4062004,-110.7924194,1333.1999512,1.0,247.8,1.5,0.0,0.0,895,151,0,0,855.93,9.86,29.55,0
15:48:23,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4062004,-110.7924194,1333.0000000,0.9,250.7,1.5,0.0,0.0,894,152,0,0,855.94,9.86,29.54,0
15:48:24,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061928,-110.7924194,1332.8000488,0.8,243.9,1.5,0.0,0.0,894,154,0,0,855.88,9.87,29.57,0
15:48:25,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061852,-110.7924347,1332.5999756,0.8,236.6,1.5,0.0,0.0,893,151,0,0,855.91,9.90,29.60,0
15:48:26,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061813,-110.7924347,1332.4000244,0.8,248.5,1.5,0.0,0.0,894,145,0,0,855.95,9.92,29.63,0
15:48:27,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061775,-110.7924500,1332.3000488,0.8,244.1,1.5,0.0,0.0,894,138,0,0,856.03,9.89,29.65,0
15:48:28,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061737,-110.7924500,1332.0999756,0.8,240.3,1.5,0.0,0.0,894,140,0,0,856.02,9.92,29.66,0
15:48:29,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061661,-110.7924728,1332.0999756,0.8,236.5,1.5,0.0,0.0,894,137,0,0,856.02,9.90,29.68,0
15:48:30,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061623,-110.7924728,1332.0000000,0.8,235.9,1.5,0.0,0.0,894,140,0,0,855.98,9.89,29.68,0
15:48:31,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061584,-110.7924728,1332.0999756,0.8,238.7,1.5,0.0,0.0,895,143,0,0,856.01,9.83,29.67,0
15:48:32,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061623,-110.7924881,1332.0999756,0.8,245.7,1.5,0.0,0.0,894,147,0,0,855.99,9.80,29.63,0
15:48:33,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061623,-110.7924957,1332.3000488,0.8,246.8,1.5,0.0,0.0,894,157,0,0,855.93,9.74,29.57,0
15:48:34,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061584,-110.7924957,1332.3000488,0.8,238.1,1.5,0.0,0.0,895,161,0,0,855.97,9.72,29.55,0
15:48:35,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061584,-110.7925110,1332.4000244,0.8,246.0,1.5,0.0,0.0,894,153,0,0,855.97,9.74,29.57,0
15:48:36,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061584,-110.7925110,1332.5000000,0.8,247.8,1.5,0.0,0.0,894,152,0,0,855.96,9.69,29.57,0
15:48:37,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061584,-110.7925262,1332.5999756,0.9,250.8,1.5,0.0,0.0,894,145,0,0,856.00,9.67,29.58,0
15:48:38,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061623,-110.7925339,1332.8000488,0.9,257.4,1.5,0.0,0.0,894,145,0,0,856.01,9.64,29.59,0
15:48:39,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061661,-110.7925262,1332.8000488,0.7,260.2,1.5,0.0,0.0,894,140,0,0,856.03,9.61,29.55,0
15:48:40,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061699,-110.7925262,1333.0000000,0.6,265.8,1.5,0.0,0.0,894,139,0,0,856.01,9.61,29.55,0
15:48:41,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061775,-110.7925110,1333.0999756,0.6,271.9,1.5,0.0,0.0,894,140,0,0,856.01,9.60,29.53,0
15:48:42,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0.0000000,0.0000000,0.0000000,0.0000000,5.00,38.4061775,-110.7925110,1333.0999756,0.6,284.5,1.5,0.0,0.0,894,137,0,0,856.04,9.63,29.51,0
